Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2010-11-12,170.12,171.26,165.05,165.68,7160600,4.035921958193624,175.09834391638725,158.95465608361275,170.37,173.33,170.27,170.77,171.0,170.3279999999999,168.70000000000005,167.0265,157.9164,134.27965000000003,169.0700567669873,169.0700567669873,169.0700567669873,169.0700567669873,169.0700567669873,3.714822020360657,4.2739076142852,4.437788711822497,30.340364152392617,1333.3333333333333,0.27234763662774136,52.14041692885908,-64.8945147679325,35.105485232067494,0.018367942718711172,-33583213.999999985,7447024.000000146,2010-11-12,12,4,316,45,0,0,0,0,0,0,0,2010,11,47.45,48.24,48.55,48.5,48.08999999999999,47.398,45.31120000000006,1199.21,1213.54,1225.85,11192.58,11283.1,11444.08,158.9
2010-11-15,165.16,165.35,158.56,158.9,9648600,4.367477020696695,175.5284540413934,158.0585459586066,165.68,170.37,173.33,171.99,170.12,167.70999999999987,168.33200000000005,166.7935,158.3186,134.47980000000004,165.68003784465822,165.68003784465822,165.68003784465822,165.68003784465822,165.68003784465822,2.687404496936068,3.9566069908153736,4.629375232406605,28.90640651341459,1333.3333333333335,-2.263501045639074,43.008326143926844,-97.70425388251181,2.295746117488206,0.02204563964654954,-65417508.00000001,-44962475.99999997,2010-11-15,15,0,319,46,0,0,0,0,0,0,0,2010,11,47.27,47.45,48.24,48.56,48.097999999999985,47.4435,45.42700000000006,1197.75,1199.21,1223.25,11201.97,11192.58,11406.84,157.78
2010-11-16,158.74,160.91,156.77,157.78,6571400,4.458195174117459,175.66539034823492,157.83260965176507,158.9,165.68,170.37,170.27,165.16,165.21199999999988,167.64900000000006,166.749,158.72979999999998,134.67810000000006,163.04669189643883,163.04669189643883,163.04669189643883,163.04669189643883,163.04669189643883,1.7624773261967448,3.517781057891648,4.594419858663274,27.95973979559903,1333.3333333333335,-4.14920114209344,41.70876689874181,-93.91566265060246,6.084337349397537,0.022268532255053743,-7359968.00000003,-5848545.999999911,2010-11-16,16,1,320,46,0,0,0,0,0,0,0,2010,11,46.5,47.27,47.45,48.3,47.97799999999998,47.472,45.533000000000065,1178.34,1197.75,1213.4,11023.5,11201.97,11346.75,158.35
2010-11-17,157.84,160.85,157.55,158.35,4524900,4.489182436409363,175.71136487281873,157.75463512718127,157.78,158.9,165.68,173.33,158.74,162.21599999999987,166.63700000000006,166.733,159.114,134.87435000000005,161.48112793095925,161.48112793095925,161.48112793095925,161.48112793095925,161.48112793095925,1.0632041602192146,3.026865678357162,4.5019612973301815,27.08069212905601,1333.3333333333333,-6.007004214400193,42.658397895604644,-90.48192771084346,9.518072289156535,0.01734861227537478,2579192.9999999693,-1447967.999999969,2010-11-17,17,2,321,46,0,0,0,0,0,0,0,2010,11,46.63,46.5,47.27,48.55,47.84999999999999,47.490500000000004,45.63160000000007,1178.59,1178.34,1218.71,11007.88,11023.5,11357.04,164.17
2010-11-18,160.74,165.0,160.74,164.17,6225300,4.509237419482484,175.711474838965,157.67452516103504,158.35,157.78,158.9,170.37,157.84,160.97599999999986,166.16100000000006,166.693,159.5898,135.11550000000005,162.3774186206395,162.3774186206395,162.3774186206395,162.3774186206395,162.3774186206395,0.9674977861887442,2.614992099923479,4.655392633235168,25.17661296486654,1333.3333333333333,-2.81773515657374,51.36984162542086,-55.42168674698807,44.57831325301193,0.029996554375092948,36231245.999999955,-4980240.000000071,2010-11-18,18,3,322,46,0,0,0,0,0,0,0,2010,11,47.38,46.63,46.5,48.24,47.737999999999985,47.542,45.74200000000007,1196.69,1178.59,1213.54,11181.23,11007.88,11283.1,164.82
2010-11-19,163.95,164.99,162.84,164.82,4464800,4.489587807829184,175.45667561565838,157.49832438434166,164.17,158.35,157.78,165.68,160.74,160.80399999999986,165.56600000000006,166.47750000000002,160.0374,135.35265000000004,163.19161241375969,163.19161241375969,163.19161241375969,163.19161241375969,163.19161241375969,0.9333403958664235,2.278661759112068,4.476436016575514,23.40853945526203,1333.3333333333333,-3.484218539556138,52.24248557877679,-51.50602409638562,48.49397590361437,0.027844392959417662,2902120.0000000256,-19243288.00000001,2010-11-19,19,4,323,46,0,0,0,0,0,0,0,2010,11,47.42,47.38,46.63,47.45,47.62999999999998,47.5795,45.850200000000065,1199.73,1196.69,1199.21,11203.55,11181.23,11192.58,170.39
2010-11-22,165.1,170.6,165.0,170.39,6142500,4.54115461784289,175.62930923568578,157.4646907643142,164.82,164.17,158.35,158.9,163.95,163.10199999999986,165.40600000000006,166.547,160.5438,135.62045000000003,165.59107494250645,165.59107494250645,165.59107494250645,165.59107494250645,165.59107494250645,1.3402730342650102,2.0909840141426566,4.569547729677263,23.03946204953746,1333.3333333333335,-0.930286644572372,59.02749478008095,-17.951807228915776,82.04819277108422,0.019755293113514136,34213724.999999955,8538074.999999916,2010-11-22,22,0,326,47,0,0,0,0,0,0,0,2010,11,47.81,47.42,47.38,47.27,47.55499999999999,47.6255,45.95440000000007,1197.84,1199.73,1197.75,11178.58,11203.55,11201.97,168.2
2010-11-23,168.61,168.81,164.62,168.2,6465300,4.488690437321691,175.43688087464338,157.4821191253566,170.39,164.82,164.17,157.78,165.1,165.18599999999986,165.19900000000007,166.4595,160.99280000000002,135.87130000000005,166.46071662833765,166.46071662833765,166.46071662833765,166.46071662833765,166.46071662833765,1.4691202804831107,1.9666112674107474,4.655294320414599,22.5879258933769,1333.3333333333335,-1.215716215422577,55.67809711913063,-31.144578313253117,68.85542168674688,0.02141772554127215,-14159006.999999985,-11314275.0,2010-11-23,23,1,327,47,0,0,0,0,0,0,0,2010,11,47.06,47.81,47.42,46.5,47.43099999999999,47.62750000000001,46.04000000000006,1180.73,1197.84,1178.34,11036.37,11178.58,11023.5,177.25
2010-11-24,171.53,177.89,171.53,177.25,10042500,5.095955336290885,177.13841067258178,156.75458932741824,168.2,170.39,164.82,158.35,168.61,168.96599999999987,165.59100000000007,166.94650000000001,161.62880000000004,136.17075000000006,170.05714441889177,170.05714441889177,170.05714441889177,170.05714441889177,170.05714441889177,2.2752641881413354,2.028341851556865,5.014916154670699,23.64987344999835,1333.3333333333333,2.2615819534990984,64.61391034150627,-3.0303030303029694,96.96969696969703,0.02693777319076931,90884625.00000012,97813950.00000009,2010-11-24,24,2,328,47,0,0,0,0,0,0,0,2010,11,48.0,47.06,47.81,46.63,47.37599999999999,47.66950000000001,46.13900000000006,1198.35,1180.73,1178.59,11187.28,11036.37,11007.88,177.2
2010-11-26,177.36,178.38,176.16,177.2,4271600,5.587405456635476,178.63931091327095,156.28968908672903,177.25,168.2,170.39,164.17,171.53,171.57199999999986,166.27400000000006,167.4645,162.21020000000001,136.45630000000006,172.43809627926117,172.43809627926117,172.43809627926117,172.43809627926117,172.43809627926117,2.8769408771825056,2.1980616566819933,4.815279286479934,24.69969381490941,1333.3333333333335,4.0089217585255525,64.5364949760862,-5.46043498380383,94.53956501619616,0.027331005186141226,-213580.00000004857,44253775.99999994,2010-11-26,26,4,330,47,0,0,0,0,0,0,0,2010,11,47.69,48.0,47.06,47.38,47.32099999999999,47.69100000000001,46.228400000000065,1189.4,1198.35,1196.69,11091.87,11187.28,11181.23,179.49
2010-11-29,179.99,181.84,177.57,179.49,9695000,6.167039616507798,180.51157923301557,155.8434207669844,177.2,177.25,168.2,164.82,177.36,174.50599999999991,167.65500000000006,168.17749999999998,162.83360000000005,136.75545000000005,174.78873085284079,174.78873085284079,174.78873085284079,174.78873085284079,174.78873085284079,3.4982324041841935,2.4580958061824334,4.8027593374456545,26.10546846291992,1333.3333333333335,8.335345243843555,66.51527725377254,-9.373753490227344,90.62624650977266,0.02665522804236228,22201550.000000197,138250700.00000018,2010-11-29,29,0,333,48,0,0,0,0,0,0,0,2010,11,47.65,47.69,48.0,47.42,47.340999999999994,47.715500000000006,46.31400000000007,1187.76,1189.4,1199.73,11052.49,11091.87,11203.55,175.4
2010-11-30,176.95,177.7,174.9,175.4,6762200,6.220636517608803,181.25977303521762,156.37722696478238,179.49,177.2,177.25,170.39,179.99,175.50799999999992,169.30500000000006,168.8185,163.31560000000002,137.04480000000007,174.9924872352272,174.9924872352272,174.9924872352272,174.9924872352272,174.9924872352272,3.6188655674569077,2.6902497584373286,4.787562241913823,26.635227483793393,1333.3333333333335,10.383889238514788,60.06859401797215,-25.68807339449541,74.31192660550458,0.029819008022035083,-27657398.000000022,86691403.99999996,2010-11-30,30,1,334,48,1,0,0,0,0,0,0,2010,11,47.07,47.65,47.69,47.81,47.32099999999999,47.70950000000001,46.37280000000007,1180.55,1187.76,1197.84,11006.02,11052.49,11178.58,176.55
2010-12-01,179.16,179.32,176.0,176.55,5770100,6.36671647587735,182.14893295175472,156.6820670482453,175.4,179.49,177.2,168.2,176.95,177.17799999999994,171.18200000000007,169.4155,163.83200000000005,137.34600000000006,175.51165815681816,175.51165815681816,175.51165815681816,175.51165815681816,175.51165815681816,3.7638759880556734,2.9049750043609976,4.725593510348548,27.349560846469483,1333.3333333333335,11.896311319558887,61.20707726100726,-21.100917431192634,78.89908256880737,0.027928329031797556,6635615.000000033,68894993.99999999,2010-12-01,1,2,335,48,0,1,0,0,0,0,0,2010,12,48.07,47.07,47.65,47.06,47.477999999999994,47.728000000000016,46.45180000000008,1206.07,1180.55,1180.73,11255.78,11006.02,11036.37,176.53
2010-12-02,176.86,177.45,173.92,176.53,5537600,6.555995468191302,182.93049093638263,156.70650906361743,176.55,175.4,179.49,177.25,179.16,177.03399999999993,173.00000000000006,169.81850000000003,164.32600000000005,137.63825000000006,175.8511054378788,175.8511054378788,175.8511054378788,175.8511054378788,175.8511054378788,3.832999525697943,3.0905799086283867,4.64019397389508,27.419222406950105,1333.3333333333333,11.480896747710773,61.17441105651349,-21.18069405664142,78.81930594335859,0.013477626504026691,-110752.00000005667,44633056.000000015,2010-12-02,2,3,336,48,0,0,0,0,0,0,0,2010,12,48.56,48.07,47.07,48.0,47.67099999999999,47.76050000000002,46.54300000000008,1221.53,1206.07,1198.35,11362.41,11255.78,11187.28,175.68
2010-12-03,175.5,176.4,174.05,175.68,4907500,6.6804115851769135,183.51682317035383,156.79517682964618,176.53,176.55,175.4,177.2,176.86,176.72999999999993,174.15100000000007,170.156,164.78260000000006,137.92905000000005,175.7940702919192,175.7940702919192,175.7940702919192,175.7940702919192,175.7940702919192,3.775668969426846,3.227597720788079,4.4858944043311455,27.483908141682114,1333.3333333333335,7.01102515684962,59.71573311148695,-24.571200638212996,75.428799361787,0.013591062984696237,-4171374.999999972,33125625.0,2010-12-03,3,4,337,48,0,0,0,0,0,0,0,2010,12,48.68,48.56,48.07,47.69,47.80099999999999,47.769500000000015,46.63700000000007,1224.71,1221.53,1189.4,11382.09,11362.41,11091.87,178.05
2010-12-06,175.52,178.43,174.6,178.05,5654200,6.91001713761281,184.34003427522566,156.69996572477442,175.68,176.53,176.55,179.49,175.5,176.44199999999992,175.47400000000007,170.52000000000004,165.12900000000005,138.22925000000004,176.54604686127948,176.54604686127948,176.54604686127948,176.54604686127948,176.54604686127948,3.8767841293918934,3.3574350025088417,4.439044804021779,27.87374935805673,1333.3333333333333,8.02693847834002,62.407311943899046,-15.11767052253687,84.88232947746313,0.01374457647165163,13400454.000000026,41162576.00000001,2010-12-06,6,0,340,49,0,0,0,0,0,0,0,2010,12,48.66,48.68,48.56,47.65,47.92499999999998,47.77750000000002,46.712600000000066,1223.12,1224.71,1187.76,11362.19,11382.09,11052.49,176.77
2010-12-07,180.5,181.47,176.57,176.77,5077100,7.044884594325578,184.84876918865118,156.66923081134885,178.05,175.68,176.53,175.4,175.52,176.71599999999992,176.11200000000008,170.75900000000001,165.47700000000003,138.52690000000004,176.62069790751968,176.62069790751968,176.62069790751968,176.62069790751968,176.62069790751968,3.8097172703400872,3.447891456075091,4.471970175163081,28.68650161898773,1333.3333333333333,3.74435119431893,60.07280144184396,-20.872787155207885,79.12721284479211,0.008474702785915006,-6498688.000000006,24268538.000000007,2010-12-07,7,1,341,49,0,0,0,0,0,0,0,2010,12,48.69,48.66,48.68,47.07,48.012999999999984,47.78400000000001,46.79380000000006,1223.75,1223.12,1180.55,11359.16,11362.19,11006.02,176.29
2010-12-08,177.49,178.16,175.2,176.29,3726900,7.15070257865746,185.36140515731492,156.75859484268508,176.77,178.05,175.68,176.55,180.5,176.66399999999993,176.92100000000008,171.06,165.80880000000005,138.80975000000004,176.5104652716798,176.5104652716798,176.5104652716798,176.5104652716798,176.5104652716798,3.675465830680224,3.493406330996118,4.363972305508576,29.00676172354324,1333.3333333333333,4.809750297265163,59.17879139841374,-26.303317535545084,73.69668246445491,0.008122253589018276,-1788912.0000000678,22435937.999999933,2010-12-08,8,2,342,49,0,0,0,0,0,0,0,2010,12,48.87,48.69,48.66,48.07,48.193999999999974,47.812500000000014,46.87880000000006,1228.28,1223.75,1206.07,11372.48,11359.16,11255.78,174.85
