Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2015-10-30,104.51,104.72,101.65,101.97,33487100,4.378124177748927,106.4477483554978,88.93525164450207,104.88,104.2,103.7,102.19,103.96,103.7040000000001,101.29599999999998,97.69149999999993,93.31459999999997,85.82884999999996,102.87637998244406,102.87637998244406,102.87637998244406,102.87637998244406,102.87637998244406,3.0143190180593535,2.390577291214898,2.344054236432,26.547655834341942,1333.3333333333335,4.541726471191298,63.08451257367243,-27.225583405358716,72.77441659464128,0.01639104881048756,-97447460.99999988,331522290.0000002,2015-10-30,30,4,303,44,0,0,0,0,0,0,0,2015,10,108.49,108.97,109.15,107.96,106.64399999999992,104.21550000000009,101.0776,2079.36,2089.41,2075.15,17663.54,17755.8,17646.7,103.31
2015-11-02,101.72,103.47,101.18,103.31,24003900,4.459649826942426,107.0757996538848,89.2372003461151,101.97,104.88,104.2,103.77,104.51,103.61200000000008,101.77999999999997,98.15649999999995,93.65959999999997,85.96949999999997,103.02091998829606,103.02091998829606,103.02091998829606,103.02091998829606,103.02091998829606,2.9955472650836867,2.511571285988656,2.340193219543999,26.802659080517053,1333.3333333333335,4.915202599776585,65.81661426424228,-15.725456125108614,84.27454387489138,0.015856604920264653,32165226.000000082,223236269.99999994,2015-11-02,2,0,306,45,0,0,0,0,0,0,0,2015,11,109.71,108.49,108.97,108.03,107.20599999999993,104.6515000000001,101.31620000000001,2104.05,2079.36,2071.18,17828.76,17663.54,17623.05,102.58
2015-11-03,103.22,103.65,102.4,102.58,21242300,4.376816284638175,107.3991325692763,89.89186743072361,103.31,101.97,104.88,103.7,101.72,103.38800000000008,102.33799999999997,98.64549999999996,94.06939999999997,86.10119999999998,102.87394665886404,102.87394665886404,102.87394665886404,102.87394665886404,102.87394665886404,2.888469142210056,2.586950857232936,2.2623222752908565,27.10424318085858,1333.3333333333335,5.752577319587627,63.07777005396827,-24.85322896281807,75.14677103718194,0.016101085067788935,-15506879.000000084,207749694.00000003,2015-11-03,3,1,307,45,0,0,0,0,0,0,0,2015,11,110.09,109.71,108.49,108.25,107.85899999999992,105.1305000000001,101.6376,2109.79,2104.05,2065.89,17918.15,17828.76,17581.43,103.94
2015-11-04,103.19,104.14,102.48,103.94,43469300,4.269480277751085,107.76146055550211,90.68353944449777,102.58,103.31,101.97,104.2,103.22,103.33600000000006,103.02099999999999,99.22249999999994,94.48819999999996,86.23719999999996,103.22929777257603,103.22929777257603,103.22929777257603,103.22929777257603,103.22929777257603,2.880149027226892,2.6455904912317276,2.2192992556272237,27.564902044539753,1333.3333333333335,7.033261250128718,65.92285795157387,-12.077789150460651,87.92221084953935,0.017393300486775662,59118247.99999998,501635721.99999964,2015-11-04,4,2,308,45,0,0,0,0,0,0,0,2015,11,110.1,110.09,109.71,109.15,108.57699999999991,105.58000000000008,101.96620000000001,2102.31,2109.79,2090.35,17867.58,17918.15,17779.52,108.76
2015-11-05,108.8,110.65,107.95,108.76,63232900,4.462948164138776,108.96289632827751,91.11110367172239,103.94,102.58,103.31,104.88,103.19,104.11200000000005,103.92999999999998,100.03699999999995,94.91959999999997,86.39274999999994,105.07286518171736,105.07286518171736,105.07286518171736,105.07286518171736,105.07286518171736,3.2253096319867893,2.7615343193827404,2.5400635945109937,29.625608482082022,1333.3333333333335,9.120096317848905,73.66738041691092,-13.328631875881522,86.67136812411847,0.027524936905633367,304782578.0000005,1030063941.0000004,2015-11-05,5,3,309,45,0,0,0,0,0,0,0,2015,11,109.81,110.1,110.09,108.97,109.0559999999999,105.99450000000009,102.19460000000001,2099.93,2102.31,2089.41,17863.43,17867.58,17755.8,107.1
2015-11-06,108.04,108.74,105.91,107.1,35084300,4.427913848826752,109.58582769765347,91.87417230234645,108.76,103.94,102.58,101.97,108.8,105.13800000000006,104.42099999999996,100.72999999999996,95.267,86.53909999999992,105.74857678781157,105.74857678781157,105.74857678781157,105.74857678781157,105.74857678781157,3.3265572894825794,2.8745389134027084,2.56220190918878,30.37685323755125,1333.3333333333333,4.804775418338386,67.94064792507754,-25.035260930888644,74.96473906911135,0.023837468091340203,-58239938.00000038,486268398.0,2015-11-06,6,4,310,45,0,0,0,0,0,0,0,2015,11,109.88,109.81,110.1,108.49,109.2479999999999,106.38950000000008,102.37460000000002,2099.2,2099.93,2079.36,17910.33,17863.43,17663.54,106.49
2015-11-09,107.0,108.25,105.86,106.49,26383500,4.330795812367654,110.00309162473528,92.67990837526466,107.1,108.76,103.94,103.31,108.04,105.77400000000007,104.69299999999996,101.34149999999997,95.57659999999998,86.68404999999993,105.99571785854104,105.99571785854104,105.99571785854104,105.99571785854104,105.99571785854104,3.319311923822795,2.963493515486726,2.5499017728181532,31.047026093530867,1333.3333333333335,2.621181458995855,65.91292466622394,-29.337094499294842,70.66290550070515,0.024707072497428168,-16093934.999999985,322670204.9999997,2015-11-09,9,0,313,46,0,0,0,0,0,0,0,2015,11,108.72,109.88,109.81,109.71,109.31699999999992,106.71400000000008,102.53180000000002,2078.58,2099.2,2104.05,17730.48,17910.33,17828.76,107.91
2015-11-10,105.96,108.15,105.24,107.91,25031700,4.216802105861759,110.4646042117235,93.59739578827646,106.49,107.1,108.76,102.58,107.0,106.84000000000006,105.11399999999996,102.03099999999998,95.94619999999998,86.84469999999993,106.63381190569403,106.63381190569403,106.63381190569403,106.63381190569403,106.63381190569403,3.3890847920514773,3.0486117707996763,2.5756230747597146,31.31716007694728,1333.3333333333333,4.0597878495660495,68.28580523615943,-20.9160305343512,79.08396946564879,0.023603422167166897,35545014.000000045,345187142.9999998,2015-11-10,10,1,314,46,0,0,0,0,0,0,0,2015,11,108.44,108.72,109.88,110.09,109.33599999999993,107.05800000000008,102.70840000000003,2081.72,2078.58,2109.79,17758.21,17730.48,17918.15,109.01
2015-11-11,108.27,109.87,107.11,109.01,25057100,4.052391886281504,110.88278377256299,94.67321622743697,107.91,106.49,107.1,103.94,105.96,107.85400000000004,105.59499999999996,102.77799999999998,96.38179999999998,87.00854999999993,107.42587460379602,107.42587460379602,107.42587460379602,107.42587460379602,107.42587460379602,3.492877383489315,3.137464893337604,2.588792855134021,32.01184231818209,1333.3333333333333,4.616122840690981,70.02646211694716,-15.633937082936121,84.36606291706387,0.023550431720509257,27562810.000000212,374353074.0000003,2015-11-11,11,2,315,46,0,0,0,0,0,0,0,2015,11,108.3,108.44,108.72,110.1,109.2509999999999,107.40300000000009,102.94440000000003,2075.0,2081.72,2102.31,17702.22,17758.21,17867.58,108.02
2015-11-12,108.48,109.39,108.0,108.02,20924700,3.8779876767536017,111.13697535350718,95.62502464649276,109.01,107.91,106.49,108.76,108.27,107.70600000000005,105.90899999999996,103.38099999999997,96.74439999999998,87.15864999999992,107.62391640253068,107.62391640253068,107.62391640253068,107.62391640253068,107.62391640253068,3.4554171359435912,3.201055341858802,2.5031647940530197,32.656904399328695,1333.3333333333333,2.993897787948132,66.48942782253788,-27.771911298838543,72.22808870116145,0.012461108721140502,-20715453.00000019,252351882.00000006,2015-11-12,12,3,316,46,0,0,0,0,0,0,0,2015,11,107.25,108.3,108.44,109.81,109.07899999999991,107.61200000000008,103.10500000000002,2045.97,2075.0,2099.93,17448.07,17702.22,17863.43,103.95
2015-11-13,107.71,108.25,103.83,103.95,30278400,3.6265762816072082,110.95465256321438,96.44834743678555,108.02,109.01,107.91,107.1,108.48,107.07600000000005,106.10699999999997,103.70149999999997,97.06039999999999,87.29884999999993,106.39927760168712,106.39927760168712,106.39927760168712,106.39927760168712,106.39927760168712,3.0620176014169544,3.173247793770433,2.6400815944778038,31.12602320903257,1333.3333333333333,1.941747572815538,54.33806125653942,-70.74973600844777,29.250263991552234,0.02030350901304459,-123233087.99999979,194084543.9999999,2015-11-13,13,4,317,46,0,0,0,0,0,0,0,2015,11,105.14,107.25,108.3,109.88,108.74399999999991,107.69400000000007,103.23320000000004,2023.04,2045.97,2099.2,17245.24,17448.07,17910.33,104.04
2015-11-16,103.32,104.17,100.47,104.04,49309200,3.4111566181699122,110.8023132363398,97.15768676366015,103.95,108.02,109.01,106.49,107.71,106.58600000000004,106.17999999999998,103.97999999999998,97.37599999999999,87.44409999999992,105.61285173445808,105.61285173445808,105.61285173445808,105.61285173445808,105.61285173445808,2.7260832925836525,3.0838148935330767,2.715790052015104,29.33249857779635,1333.3333333333335,0.7066111702642571,54.53592837875432,-64.93123772102156,35.06876227897844,0.020521638929569923,4437828.000000169,274652244.00000036,2015-11-16,16,0,320,47,0,0,0,0,0,0,0,2015,11,106.66,105.14,107.25,108.72,108.43899999999992,107.82250000000006,103.41520000000003,2053.19,2023.04,2078.58,17483.01,17245.24,17730.48,105.13
2015-11-17,104.62,106.2,104.14,105.13,26807200,2.9945657360239437,110.37563147204787,98.3973685279521,104.04,103.95,108.02,107.91,103.32,106.03000000000004,106.43499999999999,104.38649999999998,97.68799999999999,87.59274999999992,105.45190115630538,105.45190115630538,105.45190115630538,105.45190115630538,105.45190115630538,2.518771987456887,2.9708063123178388,2.6760907625854533,27.501341420272208,1333.3333333333333,2.4858646909728965,56.968016608040614,-54.22396856581539,45.77603143418461,0.01993301794654265,29219847.99999971,217942535.99999988,2015-11-17,17,1,321,47,0,0,0,0,0,0,0,2015,11,106.72,106.66,105.14,108.44,108.10199999999993,107.98050000000005,103.54340000000002,2050.44,2053.19,2081.72,17489.5,17483.01,17758.21,107.77
2015-11-18,105.8,107.88,105.39,107.77,23836500,2.5464102183270114,110.012320436654,99.82667956334595,105.13,104.04,103.95,109.01,104.62,105.78200000000004,106.81799999999998,104.91949999999997,98.03460000000001,87.75344999999992,106.22460077087027,106.22460077087027,106.22460077087027,106.22460077087027,106.22460077087027,2.5382429365745764,2.8842936371691867,2.6813699938293496,26.320262607754394,1333.3333333333335,3.684818164325571,62.2371359594975,-28.290766208251547,71.70923379174845,0.02356902909108159,62928360.000000015,254097089.9999999,2015-11-18,18,2,322,47,0,0,0,0,0,0,0,2015,11,108.77,106.72,106.66,108.3,107.96899999999994,108.27300000000005,103.73520000000002,2083.58,2050.44,2075.0,17737.16,17489.5,17702.22,106.26
2015-11-19,107.36,107.73,105.95,106.26,25520600,2.239221904332473,109.72744380866493,100.77055619133503,107.77,105.13,104.04,108.02,105.8,105.43000000000004,106.56799999999998,105.24899999999998,98.32020000000003,87.90669999999992,106.23640051391352,106.23640051391352,106.23640051391352,106.23640051391352,106.23640051391352,2.4041162678027064,2.788258163295891,2.619843565698681,25.223546567559282,1333.3333333333333,-2.2986392055902907,57.87223278412659,-43.12377210216108,56.87622789783893,0.024034634084018274,-38536105.99999977,168180754.0000001,2015-11-19,19,3,323,47,0,0,0,0,0,0,0,2015,11,108.85,108.77,106.72,107.25,107.87299999999993,108.46450000000004,103.90700000000002,2081.24,2083.58,2045.97,17732.75,17737.16,17448.07,107.32
2015-11-20,106.84,107.87,106.62,107.32,22129600,2.16289152220872,109.83128304441742,101.17971695558255,106.26,107.77,105.13,103.95,107.36,106.10400000000004,106.58999999999999,105.50549999999998,98.62560000000002,88.0709499999999,106.59760034260901,106.59760034260901,106.59760034260901,106.59760034260901,106.59760034260901,2.3561923390748376,2.7018449984516804,2.54771188243449,24.251229684310847,1333.3333333333333,0.20541549953314556,59.99337845348789,-32.711198428290864,67.28880157170913,0.014376619597309757,23457375.999999736,113524847.9999999,2015-11-20,20,4,324,47,0,0,0,0,0,0,0,2015,11,109.59,108.85,108.77,105.14,107.84399999999991,108.54600000000005,104.08260000000001,2089.17,2081.24,2023.04,17823.81,17732.75,17245.24,106.95
2015-11-23,107.19,107.47,106.08,106.95,19897200,2.1454099718628803,109.95531994372574,101.37368005627421,107.32,106.26,107.77,104.04,106.84,106.68600000000006,106.636,105.66449999999998,98.9184,88.2334999999999,106.71506689507268,106.71506689507268,106.71506689507268,106.71506689507268,106.71506689507268,2.2622782372045833,2.6139316462022615,2.4650181765463124,23.11551463253309,1333.3333333333333,0.4319654427645863,58.87897402669844,-36.345776031434184,63.654223968565816,0.014917257139937303,-7361963.999999808,63273096.000000134,2015-11-23,23,0,327,48,0,0,0,0,0,0,0,2015,11,109.27,109.59,108.85,106.66,107.89899999999992,108.60800000000003,104.25780000000003,2086.59,2089.17,2053.19,17792.68,17823.81,17483.01,105.74
2015-11-24,106.0,106.49,104.39,105.74,23577300,2.0949972365263165,109.95649447305262,101.57650552694734,106.95,107.32,106.26,105.13,107.19,106.80800000000006,106.41899999999998,105.76649999999998,99.1752,88.38624999999993,106.39004459671511,106.39004459671511,106.39004459671511,106.39004459671511,106.39004459671511,2.0663936475660165,2.5044240464750125,2.47180259250729,21.561480424142275,1333.3333333333333,-2.010935038457976,55.26364861863237,-48.23182711198436,51.76817288801564,0.01626606996667381,-28528533.000000186,48097691.999999814,2015-11-24,24,1,328,48,0,0,0,0,0,0,0,2015,11,109.17,109.27,109.59,106.72,107.97199999999991,108.65400000000004,104.40740000000004,2089.14,2086.59,2050.44,17812.19,17792.68,17489.5,105.41
2015-11-25,106.33,106.6,105.1,105.41,15150800,2.0646296979056458,109.95625939581126,101.69774060418868,105.74,106.95,107.32,107.77,106.0,106.33600000000006,106.059,105.82699999999997,99.4144,88.53074999999994,106.06336306447676,106.06336306447676,106.06336306447676,106.06336306447676,106.06336306447676,1.863049383347004,2.376149113849411,2.4023881216139125,20.073252422101692,1333.3333333333335,-3.302449316576469,54.284660239794746,-47.446808510638355,52.55319148936165,0.009345780621625634,-4999763.999999974,18332467.999999907,2015-11-25,25,2,329,48,0,0,0,0,0,0,0,2015,11,109.27,109.17,109.27,108.77,108.06899999999992,108.66000000000004,104.54760000000005,2088.87,2089.14,2083.58,17813.39,17812.19,17737.16,105.45
2015-11-27,105.78,105.96,104.86,105.45,5913100,2.0547799856612285,109.96505997132242,101.74594002867751,105.41,105.74,106.95,106.26,106.33,106.17400000000006,105.80199999999999,105.85549999999996,99.6366,88.67684999999994,105.85890870965119,105.85890870965119,105.85890870965119,105.85890870965119,105.85890870965119,1.685693627809627,2.2380580166414545,2.30936039864149,18.793833377072513,1333.3333333333335,-2.3791890390668335,54.39012990128484,-47.02127659574467,52.978723404255334,0.0077128015152968235,236524.00000003696,3370467.000000044,2015-11-27,27,4,331,48,0,0,0,0,0,0,0,2015,11,109.42,109.27,109.17,108.85,108.28599999999992,108.68250000000005,104.69000000000004,2090.11,2088.87,2081.24,17813.39,17813.39,17732.75,104.24
2015-11-30,105.84,106.1,103.75,104.24,20383200,1.8844988165223044,109.73799763304457,102.20000236695536,105.45,105.41,105.74,107.32,105.78,105.55800000000008,105.83099999999999,105.96899999999997,99.8334,88.81934999999994,105.3192724731008,105.3192724731008,105.3192724731008,105.3192724731008,105.3192724731008,1.4310052879691426,2.076647470906992,2.3122632273099546,18.075187553110677,1333.3333333333333,0.27898027898027133,50.5880307638184,-59.89361702127666,40.10638297872334,0.005326806777628567,-24663672.000000164,46269863.99999992,2015-11-30,30,0,334,49,1,0,0,0,0,0,0,2015,11,109.15,109.42,109.27,109.59,108.68699999999993,108.71550000000006,104.85600000000002,2080.41,2090.11,2089.17,17719.92,17813.39,17823.81,107.12
2015-12-01,104.83,107.15,104.5,107.12,22781900,1.7918543027002949,109.74320860540054,102.57579139459936,104.24,105.45,105.41,106.95,105.84,105.59200000000007,106.13899999999998,106.15949999999995,100.06479999999999,88.97694999999995,105.9195149820672,105.9195149820672,105.9195149820672,105.9195149820672,105.9195149820672,1.4448989785446145,1.9502977724345165,2.3549587110735297,16.910493379510992,1333.3333333333335,2.9603998462129932,58.0964125393016,-29.255319148936152,70.74468085106385,0.016062428731178746,65611872.00000022,86799039.00000004,2015-12-01,1,1,335,49,0,1,0,0,0,0,0,2015,12,110.24,109.15,109.42,109.27,109.04499999999992,108.74200000000005,105.03760000000003,2102.63,2080.41,2086.59,17888.35,17719.92,17792.68,106.07
2015-12-02,107.0,107.92,105.79,106.07,24429100,1.5826406979942338,109.49928139598845,103.1687186040115,107.12,104.24,105.45,105.74,104.83,105.65800000000009,106.23299999999999,106.33399999999997,100.32699999999998,89.12374999999994,105.96967665471146,105.96967665471146,105.96967665471146,105.96967665471146,105.96967665471146,1.3555575796673338,1.83134973388108,2.338890231711134,15.926158900121282,1333.3333333333333,0.8941310758108987,54.82543355419587,-37.219730941704114,62.78026905829589,0.015798430802441737,-25650555.00000028,85257558.99999988,2015-12-02,2,2,336,49,0,0,0,0,0,0,0,2015,12,109.56,110.24,109.15,109.17,109.32899999999991,108.71550000000005,105.23580000000004,2079.51,2102.63,2089.14,17729.68,17888.35,17812.19,104.38
2015-12-03,106.27,106.85,103.35,104.38,23236500,1.5503391819042942,109.45667836380855,103.25532163619138,106.07,107.12,104.24,105.41,107.0,105.45200000000008,105.894,106.35599999999997,100.53519999999999,89.24854999999997,105.43978443647433,105.43978443647433,105.43978443647433,105.43978443647433,105.43978443647433,1.1352979927444835,1.692139385653761,2.4218266437317673,15.604448377925575,1333.3333333333335,-3.145587825925583,49.95068748967821,-49.74293059125969,50.25706940874031,0.017522497040157476,-39269684.99999995,10224059.999999948,2015-12-03,3,3,337,49,0,0,0,0,0,0,0,2015,12,107.7,109.56,110.24,109.27,109.22199999999991,108.59550000000004,105.39520000000005,2049.62,2079.51,2088.87,17477.67,17729.68,17813.39,106.18
2015-12-04,104.81,107.73,104.11,106.18,21224700,1.4434319483349343,109.11386389666981,103.34013610333008,104.38,106.07,107.12,105.45,106.27,105.5980000000001,105.88600000000001,106.22699999999995,100.7706,89.37994999999995,105.68652295764956,105.68652295764956,105.68652295764956,105.68652295764956,105.68652295764956,1.0933818150386116,1.5723878715307313,2.507410454893784,14.892204908454346,1333.3333333333335,-0.07528703180876933,54.58262252601731,-23.3557046979865,76.6442953020135,0.019561277116724313,38204460.00000024,-54759725.99999996,2015-12-04,4,4,338,49,0,0,0,0,0,0,0,2015,12,110.22,107.7,109.56,109.42,109.35899999999992,108.61600000000003,105.61240000000005,2091.69,2049.62,2090.11,17847.63,17477.67,17813.39,105.61
2015-12-07,106.48,106.83,104.66,105.61,15474900,1.434425889190252,109.02135177838046,103.28364822161946,106.18,104.38,106.07,104.24,104.81,105.8720000000001,105.715,106.15249999999996,101.02739999999999,89.51379999999996,105.66101530509971,105.66101530509971,105.66101530509971,105.66101530509971,105.66101530509971,1.0026112277757306,1.4584325427797313,2.4833097081156565,14.230835972516775,1333.3333333333333,-1.593365635482663,52.91264417105977,-50.54704595185992,49.45295404814007,0.018718631304749756,-8820693.000000114,-23057600.99999992,2015-12-07,7,0,341,50,0,0,0,0,0,0,0,2015,12,109.72,110.22,107.7,109.15,109.37199999999993,108.60800000000002,105.83640000000005,2077.07,2091.69,2080.41,17730.51,17847.63,17719.92,106.49
