Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2000-10-30,59.57,59.73,57.54,59.45,8084000,6.580304824166238,79.21360964833248,52.89239035166752,59.69,59.09,55.79,59.17,59.25,58.45600000000002,60.60500000000011,66.053,74.31819999999998,72.25040000000006,59.37916533750297,59.37916533750297,59.37916533750297,59.37916533750297,59.37916533750297,-4.687725123626649,-4.172207735637895,3.472767421832212,42.37289052712667,1333.3333333333333,-16.031073446327675,35.92196398147422,-76.77345537757436,23.22654462242564,0.03755237915479695,-1940159.9999999586,-126191240.0,2000-10-30,30,0,304,44,0,0,0,0,0,0,1,2000,10,66.94,69.51,69.65,75.15,70.67600000000002,70.86350000000006,77.71339999999988,1398.66,1379.58,1395.78,10835.77,10590.62,10271.72,62.76
2000-10-31,59.73,63.15,59.73,62.76,10902600,6.534752361111369,78.73850472222273,52.59949527777726,59.45,59.69,59.09,58.26,59.57,59.356000000000016,59.68200000000011,65.669,74.02599999999998,72.19670000000005,60.506110225001976,60.506110225001976,60.506110225001976,60.506110225001976,60.506110225001976,-4.27792626210605,-4.193351440931526,3.488998320272768,41.50485119447793,1333.3333333333333,-12.82122517016252,43.0393055333326,-57.837528604119015,42.162471395880985,0.04266418025872923,36087605.99999995,-83731968.0,2000-10-31,31,1,305,44,1,0,0,0,0,0,1,2000,10,71.24,66.94,69.51,71.94,70.97700000000002,70.76350000000005,77.47279999999988,1429.4,1398.66,1398.13,10971.14,10835.77,10393.07,62.8
2000-11-01,62.72,63.63,61.96,62.8,7466200,6.33562731077598,77.83675462155196,52.494245378448035,62.76,59.45,59.69,55.79,59.73,60.75800000000002,59.882000000000104,65.1655,73.73539999999998,72.13130000000005,61.270740150001316,61.270740150001316,61.270740150001316,61.270740150001316,61.270740150001316,-3.904916598383572,-4.135664472421935,3.359069868824713,40.495324639868564,1333.3333333333333,3.289473684210526,43.12152473244635,-56.81818181818183,43.18181818181817,0.03066415907933482,298647.99999999366,-75184634.00000006,2000-11-01,1,2,306,44,0,1,0,0,0,0,1,2000,11,70.63,71.24,66.94,67.9,71.23900000000002,70.56200000000004,77.21999999999989,1421.22,1429.4,1364.9,10899.47,10971.14,10326.48,64.95
2000-11-02,63.07,65.19,62.76,64.95,7445100,6.121232998428534,77.04996599685707,52.56503400314294,62.8,62.76,59.45,59.09,62.72,61.93000000000002,60.233000000000104,64.8075,73.46399999999998,72.07825000000007,62.49716010000088,62.49716010000088,62.49716010000088,62.49716010000088,62.49716010000088,-3.3966621142889437,-3.9878640007953368,3.2927077353372334,38.91082090077027,1333.3333333333335,5.712890625000008,47.50742727368346,-44.28904428904426,55.71095571095574,0.02511054966112719,16006965.000000043,-53306915.99999998,2000-11-02,2,3,307,44,0,0,0,0,0,0,1,2000,11,71.5,70.63,71.24,69.65,70.97200000000002,70.39300000000006,76.95739999999988,1428.32,1421.22,1364.44,10880.51,10899.47,10380.12,63.79
2000-11-03,65.3,65.38,63.31,63.79,5848500,5.735299079064089,75.77209815812819,52.83090184187183,64.95,62.8,62.76,59.69,63.07,62.75000000000002,60.5750000000001,64.3015,73.14939999999999,72.01145000000007,62.92810673333392,62.92810673333392,62.92810673333392,62.92810673333392,62.92810673333392,-3.052284246530604,-3.8007480499423902,3.2053714685274306,37.361387064095865,1333.3333333333333,5.665065429849267,45.47018820714423,-51.04895104895105,48.95104895104895,0.030267413544963918,-6784260.000000021,-59186819.999999985,2000-11-03,3,4,308,44,0,0,0,0,0,0,1,2000,11,72.43,71.5,70.63,69.51,70.68900000000004,70.39600000000004,76.68719999999988,1426.69,1428.32,1379.58,10817.95,10880.51,10590.62,63.91
2000-11-06,63.63,65.22,63.35,63.91,4448500,5.136832937869051,74.0136658757381,53.46633412426189,63.79,64.95,62.8,59.45,65.3,63.64200000000002,61.049000000000106,63.739999999999995,72.78379999999999,71.94525000000007,63.25540448888928,63.25540448888928,63.25540448888928,63.25540448888928,63.25540448888928,-2.7381160111469356,-3.5882216421832998,3.109987792204042,35.9226270728982,1333.3333333333333,8.010816292039877,45.72945839327616,-14.714714714714711,85.28528528528528,0.02950744673858507,533819.9999999886,-49956655.000000015,2000-11-06,6,0,311,45,0,0,0,0,0,0,1,2000,11,71.88,72.43,71.5,66.94,70.36200000000004,70.38800000000006,76.41519999999987,1432.19,1426.69,1398.66,10977.21,10817.95,10835.77,65.19
2000-11-07,64.43,65.94,64.15,65.19,5420600,4.650715847558756,72.6414316951175,54.03856830488248,63.91,63.79,64.95,62.76,63.63,64.12800000000001,61.7420000000001,63.339999999999996,72.41199999999998,71.89300000000007,63.90026965925952,63.90026965925952,63.90026965925952,63.90026965925952,63.90026965925952,-2.3586609434116212,-3.3423095024289644,3.0328458070466104,34.259804224959545,1333.3333333333335,11.894953656024716,48.54007210736279,-7.109004739336495,92.8909952606635,0.01995706361824969,6938368.0000000065,-43364800.0,2000-11-07,7,1,312,45,0,0,0,0,0,0,1,2000,11,71.61,71.88,72.43,71.24,70.32900000000004,70.55450000000005,76.12959999999988,1431.87,1432.19,1429.4,10952.18,10977.21,10971.14,63.79
2000-11-08,66.11,66.18,63.31,63.79,6990800,4.254847730591957,71.47119546118391,54.451804538816084,65.19,63.91,63.79,62.8,64.43,64.32600000000002,62.5420000000001,62.9615,71.99459999999998,71.84130000000009,63.863513106173016,63.863513106173016,63.863513106173016,63.863513106173016,63.863513106173016,-2.146168671614305,-3.1030813362660328,3.021213963686139,33.00747138854225,1333.3333333333335,14.33948736332676,45.74930100327748,-22.150139017608954,77.84986098239104,0.02398132969103003,-9787119.99999999,-52920356.0,2000-11-08,8,2,313,45,0,0,0,0,0,0,1,2000,11,66.01,71.61,71.88,70.63,70.14000000000004,70.49550000000005,75.72339999999988,1409.28,1431.87,1421.22,10907.06,10952.18,10899.47,63.43
2000-11-09,61.72,63.79,61.04,63.43,9047900,4.207970632276614,71.26394126455322,54.43205873544677,63.79,65.19,63.91,64.95,66.11,64.02200000000002,62.97600000000009,62.848,71.60279999999997,71.79810000000009,63.71900873744868,63.71900873744868,63.71900873744868,63.71900873744868,63.71900873744868,-1.9839463085638158,-2.8792543307255896,3.0018415377085574,32.55694959542271,1333.3333333333335,7.3447283804366155,45.03232061478958,-25.486561631139995,74.51343836886001,0.016660233952258026,-3257243.999999995,-20538733.00000003,2000-11-09,9,3,314,45,0,0,0,0,0,0,1,2000,11,66.0,66.01,71.61,71.5,69.77500000000005,70.52050000000006,75.31919999999988,1400.14,1409.28,1428.32,10834.25,10907.06,10880.51,59.33
2000-11-10,62.52,62.76,59.33,59.33,6807900,3.9704977813337177,70.28099556266743,54.399004437332565,63.43,63.79,65.19,63.79,61.72,63.13000000000002,62.9400000000001,62.339999999999996,71.10719999999998,71.74055000000008,62.25600582496579,62.25600582496579,62.25600582496579,62.25600582496579,62.25600582496579,-2.161305467899602,-2.7356645581603924,3.080281427872232,32.602251300930995,1333.3333333333333,-0.60311609984922,37.77195744943213,-63.48470806302136,36.51529193697864,0.0320158763575519,-27912390.00000001,-69168263.99999997,2000-11-10,10,4,315,45,0,0,0,0,0,0,1,2000,11,62.56,66.0,66.01,72.43,69.08000000000004,70.10600000000005,74.79819999999988,1365.98,1400.14,1426.69,10602.95,10834.25,10817.95,62.16
2000-11-13,58.57,63.43,58.45,62.16,8684900,3.435576409156807,68.77915281831362,55.03684718168639,59.33,63.43,63.79,63.91,62.52,62.780000000000015,63.21100000000009,61.908,70.64779999999998,71.69495000000008,62.22400388331053,62.22400388331053,62.22400388331053,62.22400388331053,62.22400388331053,-2.049876826719384,-2.598507011872191,3.215975611595644,32.86756059624423,1333.3333333333335,4.558452481076524,44.431576063364524,-37.256719184430104,62.7432808155699,0.04252062235968775,24578266.999999985,-75037536.0,2000-11-13,13,0,318,46,0,0,0,0,0,0,1,2000,11,62.66,62.56,66.0,71.88,68.65200000000004,69.66400000000006,74.26179999999988,1351.26,1365.98,1432.19,10517.25,10602.95,10977.21,63.47
2000-11-14,63.31,63.71,62.84,63.47,5150900,2.527991922038417,66.53798384407683,56.42601615592317,62.16,59.33,63.43,65.19,58.57,62.43600000000002,63.282000000000096,61.482000000000006,70.24559999999997,71.66305000000007,62.639335922207025,62.639335922207025,62.639335922207025,62.639335922207025,62.639335922207025,-1.8347133405899285,-2.4457482776157384,3.0969773536245273,32.96029948183813,1333.3333333333333,1.1312938177182934,47.24599164045345,-26.183574879227105,73.81642512077289,0.04267571426609212,6747679.000000012,-43885667.99999998,2000-11-14,14,1,319,46,0,0,0,0,0,0,1,2000,11,66.13,62.66,62.56,71.61,68.14100000000005,69.55900000000005,73.84919999999987,1382.95,1351.26,1431.87,10681.06,10517.25,10952.18,63.39
2000-11-15,63.47,63.83,62.28,63.39,4160300,2.5573840972856283,66.72626819457128,56.49673180542876,63.47,62.16,59.33,63.79,63.31,62.356000000000016,63.3410000000001,61.611500000000014,69.83859999999997,71.61965000000008,62.889557281471355,62.889557281471355,62.889557281471355,62.889557281471355,62.889557281471355,-1.651611311963265,-2.286920884485244,2.9864789712227755,33.20095781828042,1333.3333333333335,0.9394904458598782,47.08914172242515,-32.291666666666714,67.70833333333329,0.04162140380102481,-332823.9999999929,10775177.000000015,2000-11-15,15,2,320,46,0,0,0,0,0,0,1,2000,11,67.47,66.13,62.66,66.01,67.82500000000005,69.53200000000007,73.52439999999987,1389.81,1382.95,1409.28,10707.6,10681.06,10907.06,62.68
2000-11-16,63.31,63.59,62.68,62.68,3739700,2.568016385830034,66.80953277166007,56.53746722833994,63.39,63.47,62.16,63.43,63.47,62.20600000000002,63.11400000000009,61.67350000000001,69.39259999999996,71.56120000000007,62.81970485431424,62.81970485431424,62.81970485431424,62.81970485431424,62.81970485431424,-1.545971701934242,-2.1387310479750434,2.838159044706863,33.424426273548264,1333.3333333333333,-3.494996150885301,45.640946809652,-40.50925925925931,59.4907407407407,0.04186477608066661,-2655187.0000000033,4637228.000000007,2000-11-16,16,3,321,46,0,0,0,0,0,0,1,2000,11,63.54,67.47,66.13,66.0,67.02900000000004,69.00050000000006,73.08399999999988,1372.32,1389.81,1400.14,10656.03,10707.6,10834.25,65.03
2000-11-17,62.72,65.39,62.68,65.03,7717400,2.653504683481837,67.21350936696369,56.59949063303634,62.68,63.39,63.47,59.33,63.31,63.34600000000002,63.23800000000009,61.906500000000015,69.04299999999996,71.51925000000007,63.55646990287616,63.55646990287616,63.55646990287616,63.55646990287616,63.55646990287616,-1.2581233271031422,-1.9626095038006632,2.8290048272278017,32.569129941144844,1333.3333333333335,1.9438783508386928,51.01122762887553,-14.87710219922387,85.12289780077613,0.024960867647839446,18135890.00000001,35963084.00000003,2000-11-17,17,4,322,46,0,0,0,0,0,0,1,2000,11,63.5,63.54,67.47,62.56,66.13600000000004,68.41250000000005,72.69519999999987,1367.72,1372.32,1365.98,10629.87,10656.03,10602.95,65.87
2000-11-20,64.75,65.87,64.35,65.87,7426600,2.71212729673244,67.6657545934649,56.817245406535136,65.03,62.68,63.39,62.16,62.72,64.08800000000001,63.4340000000001,62.241500000000016,68.77399999999996,71.48625000000008,64.32764660191745,64.32764660191745,64.32764660191745,64.32764660191745,64.32764660191745,-0.9512549613283099,-1.7603385953061927,2.735504482425817,31.51128610316348,1333.3333333333333,3.066812705366935,52.80599455544353,-4.010349288486444,95.98965071151355,0.019019366502756048,6238344.000000025,49758220.00000002,2000-11-20,20,0,325,47,0,0,0,0,0,0,1,2000,11,60.91,63.5,63.54,62.66,65.03900000000003,67.70050000000006,72.29479999999987,1342.62,1367.72,1351.26,10462.65,10629.87,10517.25,62.84
2000-11-21,65.87,66.58,62.84,62.84,7180700,2.54655696351331,67.56361392702664,57.377386072973394,65.87,65.03,62.68,63.47,64.75,63.96200000000001,63.19900000000009,62.470500000000015,68.43799999999996,71.42285000000008,63.831764401278306,63.831764401278306,63.831764401278306,63.831764401278306,63.831764401278306,-0.9416999173585339,-1.596610859716661,2.8072541622525438,31.077356478469547,1333.3333333333335,-3.6048473692284007,46.22705688893352,-46.00246002460021,53.99753997539979,0.030832411500218336,-21757521.000000007,32887606.000000037,2000-11-21,21,1,326,47,0,0,0,0,0,0,1,2000,11,60.82,60.91,63.5,66.13,63.960000000000036,67.14450000000005,71.91779999999987,1347.35,1342.62,1382.95,10494.5,10462.65,10681.06,62.84
2000-11-22,62.84,64.31,62.72,62.84,5537100,2.003108373975789,66.82921674795159,58.81678325204844,62.84,65.87,65.03,63.39,65.87,63.85200000000002,63.1040000000001,62.823000000000015,68.06779999999998,71.36400000000008,63.50117626751887,63.50117626751887,63.50117626751887,63.50117626751887,63.50117626751887,-0.9234821488083185,-1.4619851175349927,2.7203074363773623,30.716633743502197,1333.3333333333335,-1.4892616397554408,46.22705688893352,-46.00246002460021,53.99753997539979,0.030841138589866708,0.0,39036555.00000002,2000-11-22,22,2,327,47,0,0,0,0,0,0,1,2000,11,58.09,60.82,60.91,67.47,63.16800000000004,66.65400000000004,71.44899999999987,1322.36,1347.35,1389.81,10399.32,10494.5,10707.6,63.75
2000-11-24,63.39,64.91,63.31,63.75,2497500,1.8075088993003343,66.67101779860069,59.44098220139935,62.84,62.84,65.87,62.68,62.84,64.06600000000002,63.1360000000001,63.05600000000002,67.72619999999998,71.30415000000008,63.58411751167925,63.58411751167925,63.58411751167925,63.58411751167925,63.58411751167925,-0.8260923626358476,-1.3348065665551636,2.67385690520755,30.01322831177948,1333.3333333333333,0.5044931420463508,48.46348885155166,-34.809348093480935,65.19065190651907,0.030930608124127346,2272724.9999999916,11638349.99999999,2000-11-24,24,4,329,47,0,0,0,0,0,0,1,2000,11,61.42,58.09,60.82,63.54,62.710000000000036,66.24250000000004,71.05559999999987,1341.77,1322.36,1372.32,10470.23,10399.32,10656.03,62.8
2000-11-27,64.07,65.07,62.8,62.8,3866200,1.6275046284993486,66.4665092569987,59.95649074300132,63.75,62.84,62.84,65.03,63.39,63.620000000000026,63.4830000000001,63.211500000000015,67.38939999999998,71.25145000000008,63.32274500778617,63.32274500778617,63.32274500778617,63.32274500778617,63.32274500778617,-0.8161591414165414,-1.2310770815274392,2.6450099834070104,29.564187683634692,1333.3333333333335,5.848643182201245,46.29864269415486,-46.494464944649486,53.50553505535052,0.024950469299839836,-3672890.000000011,12023881.999999998,2000-11-27,27,0,332,48,0,0,0,0,0,0,1,2000,11,60.65,61.42,58.09,63.5,62.51900000000003,65.79950000000005,70.67619999999987,1348.97,1341.77,1367.72,10546.07,10470.23,10629.87,62.44
2000-11-28,63.0,64.27,62.12,62.44,4799100,1.3827124372796775,66.12642487455936,60.595575125440654,62.8,63.75,62.84,65.87,64.07,62.934000000000026,63.511000000000095,63.36100000000001,67.06779999999998,71.19480000000007,63.02849667185745,63.02849667185745,63.02849667185745,63.02849667185745,63.02849667185745,-0.8277936929807268,-1.1504204038180967,2.6096521274493667,29.415806638401612,1333.3333333333333,0.4504504504504523,45.469749630614224,-50.922509225092284,49.07749077490771,0.022564475821832818,-1727675.9999999972,14349308.999999976,2000-11-28,28,1,333,48,0,0,0,0,0,0,1,2000,11,57.07,60.65,61.42,60.91,61.960000000000036,65.30600000000004,70.25019999999988,1336.09,1348.97,1342.62,10507.58,10546.07,10462.65,63.67
2000-11-29,62.36,63.75,61.68,63.67,5524600,1.3768548255076531,66.16020965101532,60.65279034898471,62.44,62.8,63.75,62.84,63.0,63.10000000000002,63.531000000000084,63.406500000000015,66.74919999999999,71.14090000000007,63.24233111457164,63.24233111457164,63.24233111457164,63.24233111457164,63.24233111457164,-0.7293558779044389,-1.0662074986353651,2.571105546917269,29.450046946026333,1333.3333333333335,0.31510950055144615,48.8398974236341,-35.793357933579315,64.20664206642068,0.014282730504801408,6795258.000000022,5027386.0000000205,2000-11-29,29,2,334,48,0,0,0,0,0,0,1,2000,11,54.88,57.07,60.65,60.82,60.835000000000036,64.48800000000004,69.72279999999988,1341.93,1336.09,1347.35,10629.11,10507.58,10494.5,59.65
2000-11-30,62.52,62.52,58.85,59.65,10651400,1.6102660780450568,66.46953215609014,60.02846784390991,63.67,62.44,62.8,62.84,62.36,62.46200000000001,63.15700000000008,63.249000000000024,66.35259999999998,71.07125000000008,62.044887409714434,62.044887409714434,62.044887409714434,62.044887409714434,62.044887409714434,-0.964604246401322,-1.0458868481885566,2.731740864994607,30.41835470058253,1333.3333333333333,-5.899984224641114,40.11395137138606,-85.23985239852402,14.760147601475971,0.032966711170478835,-42818628.00000003,-33551909.999999985,2000-11-30,30,3,335,48,1,0,0,0,0,0,1,2000,11,54.92,54.88,57.07,58.09,59.58000000000003,63.70250000000006,69.17099999999988,1314.95,1341.93,1322.36,10414.49,10629.11,10399.32,61.0
2000-12-01,60.24,63.35,60.2,61.0,7525100,1.632735112431194,66.3169702248624,59.78602977513763,59.65,63.67,62.44,63.75,62.52,61.91200000000001,62.98900000000009,63.05150000000002,66.02439999999999,71.00520000000007,61.69659160647629,61.69659160647629,61.69659160647629,61.69659160647629,61.69659160647629,-1.030230697543871,-1.0427556180596196,2.800902231780707,30.747762765024106,1333.3333333333335,-2.680280791320995,43.74860850777129,-68.63468634686349,31.36531365313651,0.03463422644749839,10158885.000000011,-29724145.000000022,2000-12-01,1,4,336,48,0,1,0,0,0,0,1,2000,12,55.8,54.92,54.88,61.42,58.806000000000026,62.917500000000054,68.75679999999987,1315.23,1314.95,1341.77,10373.54,10414.49,10470.23,62.76
2000-12-04,61.24,63.27,61.08,62.76,5566800,1.6244383644808646,66.24887672896175,59.751123271038296,61.0,59.65,63.67,62.8,60.24,61.90400000000001,62.76200000000009,63.00000000000002,65.70119999999999,70.96145000000007,62.05106107098419,62.05106107098419,62.05106107098419,62.05106107098419,62.05106107098419,-0.9295080516009264,-1.020106104767881,2.762980643796371,31.05364168200557,1333.3333333333333,-3.4906966015685117,48.165533333376196,-49.417852522639095,50.582147477360905,0.03791742805691299,9797567.999999989,-5733804.0000000065,2000-12-04,4,0,339,49,0,0,0,0,0,0,1,2000,12,56.68,55.8,54.92,60.65,58.124000000000024,62.13000000000005,68.26959999999987,1324.97,1315.23,1348.97,10560.95,10373.54,10546.07,65.95
2000-12-05,64.07,66.82,63.55,65.95,7804200,1.7442163072030625,66.59043261440614,59.613567385593896,62.76,61.0,59.65,62.44,61.24,62.60600000000001,62.770000000000095,63.10200000000002,65.45279999999998,70.93840000000009,63.35070738065613,63.35070738065613,63.35070738065613,63.35070738065613,63.35070738065613,-0.5855286788353595,-0.9331906195813768,2.8556248835252016,29.247470159735695,1333.3333333333333,0.1214513435554855,55.05424650074947,-10.915934755332387,89.08406524466761,0.04361607723952834,24895398.000000037,15920568.000000048,2000-12-05,5,1,340,49,0,0,0,0,0,0,1,2000,12,61.64,56.68,55.8,57.07,58.197000000000024,61.61800000000005,67.92479999999986,1376.54,1324.97,1336.09,10898.72,10560.95,10507.58,61.72
