x,y,color
247.4515657050172,119.78055061453136,1
211.79803328110543,77.49887471565013,1
278.1778502394607,88.59350816186877,1
114.42008279472832,268.8506620022419,0
69.8251499257385,278.03984404016194,0
349.84774775166346,331.44918652969795,2
345.126688367411,247.7905200684506,2
94.03659747983971,107.65876085239556,0
119.8962754998278,330.21571665489887,0
111.98720616893648,193.6838331698875,0
75.15085141024714,165.58398445322712,0
347.525292621003,486.2932844945344,2
285.9812196995503,111.39202225527713,1
76.5098085843677,297.0776498445769,0
329.97412964569526,377.0607856201856,2
479.54391417400967,287.7409739148675,3
88.15479867851998,105.54489260155138,0
297.27458275980143,89.40536628610607,1
343.6329041572671,421.4291820543479,2
379.7441166381493,351.3339426333038,2
264.60384243571747,42.032512309591056,1
250.448418247072,178.3292414999742,1
226.88708586001624,82.25604865234904,1
238.93059082835592,159.71962304012524,1
100.84908660737116,301.2097711726831,0
289.5013223713461,82.91035319592528,1
513.7407720047108,99.54781076316895,3
360.10505354320554,270.8618623704796,2
87.91696976438644,297.7505260261654,0
342.95708901736765,406.7871524934781,2
273.21120105676295,66.47046688492617,1
495.8764177791992,88.44186492118568,3
109.87137788325556,216.66988153353856,0
123.46708863229422,134.85862568157086,0
385.1215717896396,320.8335531018955,2
104.2513551015361,74.20274499006553,0
230.6638658439688,182.57848150689256,1
138.82792536689257,240.37912094789505,0
120.42773390963087,280.07878649967563,0
365.67458486628766,380.769679346348,2
350.5480366878323,406.97767381667927,2
127.88742347792206,204.1470291449155,0
235.49586900877625,140.01360304815128,1
237.21934219750804,258.2412124174879,1
134.5426289678138,137.08598627278326,0
332.98462851416525,373.10162589520223,2
100.35447532767073,239.55577170462303,0
269.3619740022656,111.87653983040244,1
51.44874298188864,212.70860609524067,0
107.66307508162348,236.2428994032452,0
262.15576062760323,107.3604776007647,1
107.99306827180826,316.5789677717776,0
90.03296326811126,260.0345199863646,0
500.0929116199014,192.96548446540243,3
138.9524213369281,223.9970592387211,0
218.34547489235152,132.5318781412551,1
261.12783637413395,18.74319820554378,1
120.24458621881212,181.69093360066813,0
254.1441108540824,171.40829272126342,1
120.90870999650804,286.18327056891906,0
378.4955605151122,294.2532213156897,2
475.8097792801525,293.3917712537169,3
130.773702524264,193.6819203479212,0
82.2879672154475,248.4172094647148,0
401.3637225688877,353.7834397664329,2
113.6609100622934,323.4487553420341,0
81.5438481861954,114.15768262565336,0
91.24032199701584,228.35961144852195,0
300.53609458473585,172.39181994808584,1
237.2414278635885,150.7681737579325,1
467.2087597195984,96.64858139579036,3
544.3428164572651,117.9064202238936,3
266.44669086693,153.6023766629106,1
243.87981244602403,169.60107367493703,1
376.3513216468178,419.0041245695172,2
351.3099065780328,396.0112527250877,2
75.70569540688604,270.327782191513,0
497.8337848636529,173.91421223103436,3
219.57899229413843,112.59965407008832,1
82.13236955767206,210.1136131566056,0
244.0757421560897,98.21254929890968,1
335.91029538893963,273.9576912821064,2
267.33151686370337,209.59269592174607,1
104.11109508582412,187.91049010605,0
359.78876651700654,225.9448210536054,2
94.92118634078224,158.9472516917413,0
390.71386753895536,248.8966494232097,2
512.1500491952431,174.35848548789994,3
243.4171952281416,168.2279372138179,1
218.62904213427672,126.63659290092052,1
243.8311417060428,108.74000592957454,1
232.98314933280523,92.37506148402512,1
401.06893759068384,357.5206900317652,2
282.4914038508577,176.6676875206553,1
68.45919267228965,228.92843104269195,0
129.85192960804673,198.3420384436516,0
353.20541816881354,297.98701898001406,2
198.64230441199845,99.38122997578137,1
377.1897729821056,430.5527364116157,2
492.1326676453697,294.0475973892785,3
127.7249416053716,162.22165463148167,0
363.1864725687673,309.1921158198477,2
97.76978109004732,316.1255541421607,0
271.1554275174153,139.1126661263273,1
362.441965055081,313.4023310274469,2
231.919424325812,135.15295194895342,1
247.374407294307,109.46450222971892,1
244.4156600730824,173.26279951579284,1
371.4891036345376,511.8018229753914,2
127.56324009035558,298.2625946261604,0
493.4282800707836,335.3972077617449,3
124.51410190810232,178.0561696704453,0
508.038696135295,163.30853126314113,3
94.11299633197363,319.2925006501709,0
262.9562722937918,141.39914531873714,1
294.75149893605544,160.42915409760883,1
249.4632815228652,113.26786572299434,1
103.26642703301702,243.8214173165601,0
219.11321329862847,110.40566976798908,1
90.00334785507764,204.67784097402185,0
370.7529673590168,377.8954068845333,2
244.6600280966265,118.79926967555392,1
88.26569123884795,167.67707711467347,0
517.9905606590467,289.74721824582787,3
240.5919527421061,115.85341085883164,1
248.40520251344,272.6659468486964,1
233.14561513448808,68.80019404465354,1
65.18303723950795,230.8592799351874,0
541.9715263984655,211.9309592067664,3
73.70913943810955,224.404543863108,0
239.44796810074345,271.19049752497097,1
352.7927292365382,460.680092201708,2
100.74035717442004,56.53868558080595,0
244.388846914782,205.4385853716205,1
501.7711418909256,125.01772010487718,3
288.1481093503692,182.09675046407364,1
126.36828147863402,187.2903081045532,0
357.7102722506464,304.15440610096164,2
245.0,55.0,1
123.07639954810028,254.33077359675724,0
97.94778167900785,250.41037356468485,0
387.6887884205981,199.08250025688852,2
271.93421140515704,210.9027975834197,1
127.81377357270873,310.3472261257522,0
104.75349967734545,171.31238367790604,0
241.45482626056145,54.87672747256555,1
64.07410563473827,159.02242707426996,0
518.1989189243192,172.62954584826,3
479.3177222934255,343.6201536933619,3
479.7898488790098,208.8092664745056,3
508.37115596820354,374.2761433358817,3
103.96360532759704,360.05240298617787,0
247.9570307069079,215.0590602530473,1
99.76071926863628,145.6053073253022,0
338.62994345137736,297.3470297226994,2
89.98848901955267,111.27550067977872,0
98.01205453432274,179.87406011497072,0
352.97365708335843,241.0323847193157,2
257.6886321422824,263.40689020817484,1
249.2498899453124,160.4025022316316,1
396.08410670403447,279.3310948196216,2
87.69750972679634,257.12793017254387,0
252.94409691243047,60.0433323560454,1
363.5183141455787,271.5631005955065,2
113.0,103.0,0
367.0901039205493,306.8654538190797,2
94.36742953009691,261.01650433951403,0
110.12602394972552,353.0782627073264,0
281.0584768606763,168.50204052341795,1
397.6746715716544,406.20194673291365,2
383.7113146624351,253.0638569272612,2
94.07753844224423,156.84546537111734,0
225.27906924503424,237.3819811489552,1
375.377959543639,267.5075314749989,2
254.7691037431524,204.42835602089664,1
368.7878790950739,286.1791839898215,2
538.3061788301243,192.3970936475164,3
335.0033287938253,396.3348858443784,2
258.736457211708,89.13851802333765,1
125.08144014441764,289.5540970014084,0
378.364076607081,298.0544385277465,2
101.2781254190754,295.75551357920045,0
246.0077688591093,30.52023354941156,1
388.7956651916225,220.9065266551901,2
357.2367727011411,273.58846885625087,2
139.71320162433648,256.77828655486167,0
341.6731978745347,378.9021715578393,2
122.8248581776025,112.56237443211184,0
543.7513961938561,264.8608417582375,3
517.8567237102684,267.0621087248102,3
506.0930969999745,280.6543024693389,3
279.26119360214733,111.69098765568718,1
371.0168398967146,502.1697480111607,2
80.03511692950669,318.3521431047287,0
508.7449814162104,100.23738273777435,3
98.94618256634148,230.9277974053697,0
259.72525587826243,28.31039949691836,1
92.62719249264322,182.6067283332169,0
57.7008031785113,227.10844013669487,0
64.39228136296695,264.1716333043785,0
265.12251869331226,167.14968928602138,1
495.7045225192549,344.73324589021445,3
194.6307419074537,136.20300261717833,1
115.09698072537392,146.3558998787444,0
274.0421308904177,212.1115216690657,1
380.95587398496446,374.41037574021146,2
238.05985346019105,82.9083323403974,1
133.16938526749516,249.05071577865087,0
376.6713925949668,268.4386341577357,2
144.74049407964458,227.42461189357925,0
271.8297444999711,94.67510693680616,1
102.15382395248515,150.8953977912947,0
547.557802230979,170.21411347530469,3
238.0319439403881,204.11913886122403,1
327.8112495701073,377.86535347059913,2
500.177393242653,218.2205576442801,3
83.4224019046985,340.56307628569266,0
544.321156024226,185.0457022431715,3
393.3109609375833,397.8383141786608,2
98.26780959658784,212.8355921611206,0
397.48389316406497,410.263158728499,2
124.66823620497968,208.8394685301305,0
541.0565375311744,165.39495416593653,3
267.65484670897195,41.68552580139765,1
264.6112079900558,124.25005170830111,1
232.5871473554264,141.8431013224788,1
242.987922955014,125.91712091176169,1
100.22206723918045,99.26346875223248,0
122.23134173477608,153.16564567060396,0
392.3943818560118,328.95417120601587,2
262.2343255478183,153.52993320646024,1
104.24177885199506,186.27796379723145,0
227.16608419486425,78.83826771264407,1
510.7874843889536,151.45501049544242,3
357.59607346702364,436.5853713112632,2
339.58747598377,471.3394373091568,2
269.07424416266633,160.33314913928206,1
82.94767726250666,227.8939352819748,0
238.50506764312004,93.07421906132352,1
103.95008422458514,299.24356016227523,0
362.1432406063464,288.9001216225516,2
524.6709356055102,154.48287976808538,3
360.9608972500191,383.38255850244735,2
97.91946644040893,284.3535277385228,0
129.68867030937372,238.4393944918999,0
96.22610499562576,104.3254705822151,0
83.43667008705756,277.36519508573235,0
376.603739344169,422.4835889591545,2
366.1379731253599,407.6673614134916,2
96.42464150830834,296.413351534545,0
58.087628361388354,275.26186071298406,0
539.863263785433,264.2048905788123,3
467.0145756787583,269.809894712269,3
220.5046232640247,146.85924550390845,1
256.16100723318493,72.79478735038239,1
99.74566283984788,236.85399442080643,0
263.13258310952483,67.56128718301991,1
386.57837007212936,413.652241059666,2
109.03458752812536,286.1011843855695,0
260.3499960853555,41.952960496346655,1
123.24003721655818,199.0262760489243,0
122.46683928127794,233.7049518820224,0
332.4135268647075,420.2656373140453,2
280.24182071584784,94.45177330395006,1
491.0203421615264,128.4640027575255,3
113.36711648501992,154.9438401307583,0
531.3199381276463,84.45054385143824,3
238.6109064565338,250.56886529932967,1
218.99611965957808,236.8337707854944,1
58.16050906850521,150.0112436804927,0
124.49709897480362,141.14659030653735,0
495.0284343713216,259.2441036836293,3
89.69943458307742,183.67863198255816,0
516.2349753180974,130.86471351326207,3
471.3868011150186,297.01724416834975,3
278.5444085577063,212.6659060226237,1
265.2617339610722,108.1898517970453,1
260.14543136120494,240.2222737866884,1
121.9323754999386,216.69838298000707,0
279.33536490453633,85.43006270988707,1
71.3635973439065,165.13181815517115,0
100.5376548115654,151.6537633687037,0
342.1398900722821,379.7902621971146,2
267.60832417960233,115.13787801129044,1
273.70359033519173,107.85474867379727,1
222.79339109890367,134.83479192391346,1
104.64545741998396,87.93760800388021,0
127.06939602871552,172.2116968516504,0
59.67574323229741,186.8807988739374,0
511.26448465292856,132.2978672938342,3
275.92266248547674,98.1460182732966,1
212.89792865048727,63.13609413929758,1
541.3496522520913,122.67714489959044,3
59.09643470594133,228.1283049665901,0
375.0464713053888,430.42375479745954,2
516.6436914947449,89.03899226294781,3
270.5870220037413,123.06013098545526,1
355.3068517329553,427.1210841812623,2
382.5813005864413,261.2707465513431,2
104.2551863260644,156.23972559659805,0
84.80465197007972,179.01484297429715,0
109.89305250068314,285.32404822250254,0
266.69984978559603,151.03875400232195,1
365.2008903925848,463.427793097763,2
282.5398394399246,82.02696241658404,1
385.3019782529266,366.335558178844,2
70.19427795301542,149.7245194863129,0
360.1162861894587,415.19376896364327,2
357.70061751354257,224.48148718651856,2
278.6047941143974,205.14551068074525,1
528.5929313669079,276.53041641925176,3
362.98607448237215,139.49548693287386,2
487.1484559117228,344.31073784157064,3
351.1075309480584,318.3611806114713,2
489.4013643777965,85.18905161223616,3
522.0195550546259,181.6654530404626,3
132.41747280943986,240.50548324870888,0
99.85941732316792,160.23817998142445,0
371.0116389818967,276.64239227402754,2
489.01780268937046,220.3202308933178,3
91.81290390872512,100.0137897333793,0
69.07373837645943,171.81528989068696,0
279.410181333263,89.92562655655554,1
349.9722103245789,401.53626737411815,2
37.59594937213253,211.8760786664793,0
79.5388601609016,262.0544479544632,0
411.4033651779885,322.9708413262515,2
233.96722819667804,201.4898046435744,1
238.7292851804113,52.12121529419152,1
265.4645690871599,186.8349826815394,1
103.50423975910448,282.93851063460323,0
519.3982005058948,125.6775831527445,3
267.65654260333747,209.0755015958928,1
115.14260692201128,187.3300418794457,0
273.279141888151,213.58461134782897,1
370.4109475703714,525.4583106345685,2
87.25841081475544,330.0358343819651,0
397.6131722614815,343.13592730897926,2
518.8692119481769,337.658969668028,3
367.6975126456129,310.5078314343742,2
357.4260831154252,426.5887992808568,2
365.2625468836098,349.55734189729384,2
83.45252386531395,308.2599450320083,0
488.8306004217855,165.94338061892293,3
286.5932442535103,112.9187409105759,1
276.00064169410666,91.08508358347729,1
59.30313613469243,274.7760592488796,0
494.4775966036317,303.71481503771327,3
131.66401887844776,250.69195891456647,0
384.4750625436946,463.3399424145476,2
540.4906619691274,261.0647109196245,3
395.3022287950926,311.3738079061681,2
479.7164632513423,266.3709214537748,3
64.95649388608813,179.0509090996822,0
66.89828449056475,208.21222360686545,0
497.52549141593073,298.4105484228742,3
416.43407440229146,301.4677646177517,2
415.3375480714244,320.66047190613153,2
397.41083530968257,278.03235185840947,2
280.39982719227584,166.74761231489842,1
352.8272108830813,461.06058709385775,2
89.78391306426599,161.79366376008429,0
120.02458026396408,236.7848095789608,0
495.62964110994574,225.57798112554568,3
467.2125422936199,217.17766117058773,3
150.1526655354853,222.7864753759303,0
374.1749961233493,419.15418566486034,2
340.81661321252164,420.94739977525984,2
145.83909784995737,191.85071136179465,0
400.5284905401827,243.3940738755861,2
105.8359702973552,305.35415028152585,0
249.7770140868983,288.18930511708584,1
337.3203853786259,287.364431781785,2
96.6586355374107,97.8092177275732,0
92.87473668470172,253.3055899957465,0
101.57859469856038,298.42047217470537,0
356.73448657363275,325.3215080121232,2
97.1628772156325,205.89393278473105,0
251.20975981752497,177.8374675417304,1
488.580195496194,110.84648502242077,3
59.84566806814938,195.30072932302323,0
91.83633351395969,206.2960533699201,0
354.5176510318786,385.13386986235656,2
125.40730448797568,200.0323469763516,0
144.56439071632514,197.6961118707705,0
101.26123474929672,353.89103829418224,0
378.9782402069921,296.3616668899419,2
151.9812098712867,223.6513582753112,0
305.11648128979414,114.68450166043937,1
134.28471652349177,192.7701714088805,0
131.56095979579794,186.5939406826045,0
53.60275881933702,253.44072522923773,0
488.4780915315986,143.6868614324386,3
130.07499381920906,122.76482417650104,0
355.519140294536,314.28252337901654,2
269.19633324389173,195.7685574939312,1
240.66552476612912,156.0107469594534,1
492.8235375973293,290.072736878816,3
383.26175371141846,356.61205975083067,2
86.73115933533462,221.66490984054528,0
142.43017301214326,196.5445543376639,0
373.7868105075029,280.775111236683,2
264.3125777290958,108.95074607530798,1
385.2176407536476,226.6719433810293,2
109.7033555993822,192.54179562901203,0
225.56498747643093,109.0792761806751,1
78.851259627331,331.0254483306998,0
119.26427422741403,263.47662219354504,0
235.15260767923897,126.40064494947886,1
507.1222803630932,270.2832021915423,3
340.3288104408126,334.6722786527745,2
150.68216608214166,148.87407740517102,0
66.6548372199149,177.04398800364575,0
94.4572285568194,99.51736286273947,0
97.42021159744866,366.40076788782005,0
90.57577018875568,153.86134096028556,0
99.61798743350786,252.84866500489267,0
259.6096419191423,127.5178321067116,1
340.7280168062434,398.9393611959506,2
252.96009356948605,182.6728029261936,1
356.5880435944526,376.9183200807962,2
116.80039593843844,249.0695485649224,0
382.5007675174127,357.0589745069953,2
256.2493890162589,30.872809653477105,1
375.9600500309635,337.0747184768915,2
504.4317080503061,293.9184592701715,3
208.0960889707009,71.61045632926637,1
286.5154174656807,164.72692518405194,1
370.19729616214073,304.06734031890795,2
140.16937862075525,203.888251318004,0
412.604726747577,284.1708828444622,2
279.4223232561473,207.1385400485121,1
238.85511438037,130.94160936549451,1
117.88487502321377,278.73958387644115,0
281.0687446370398,118.58538769704585,1
255.97169513984423,35.62871128823522,1
226.96712583524484,216.7181681717492,1
140.92628035743635,213.2295889806724,0
494.2294174470025,317.0750909322092,3
284.14470400913126,184.7167844097966,1
123.08650936301468,285.1760944818045,0
152.8091079776075,212.50477946228617,0
373.3734550437852,279.6269745720126,2
228.032813949122,165.4862691202872,1
401.1622150048802,338.04654941596,2
240.0517346445273,223.7780326401977,1
331.09996033626135,456.729827501696,2
89.7164308685294,304.7650984494376,0
409.3630064849063,285.2548714445033,2
253.4387166339905,96.7486229291597,1
440.0481492608732,223.38085176175127,3
541.5399046553749,171.8673914224751,3
247.81968715914104,127.2179929202441,1
250.71140269604803,80.86061951105825,1
374.23208259187646,438.7989014141175,2
112.05310733627972,149.6346896697642,0
231.7530806763841,63.97129823573943,1
491.2712962121839,165.55233400327353,3
80.5655725651421,321.64775167424017,0
98.0595459932468,166.96203385565804,0
278.19381047035785,168.94970134032295,1
130.6332546884061,183.85628223914736,0
259.47597961554044,168.39831859073365,1
123.05722952855488,203.15448859618652,0
70.510045845249,158.90564373663338,0
358.5808767441388,372.2843249337242,2
105.47068566472625,205.09973662878835,0
102.378555205961,319.6412775751589,0
146.1766339374565,142.4969661419517,0
371.6135072981529,275.1123923653618,2
91.5716346312546,105.37686187739176,0
111.45531983503848,343.561677693056,0
107.23553082814097,131.25575406315176,0
365.1224418851431,249.76191816551128,2
372.1104470536984,394.3603560704099,2
102.69817520401791,140.3673844772476,0
351.1538620642405,421.3952350745791,2
88.12839521581178,195.0550297210363,0
79.61222189329095,232.3301003020821,0
499.75211096123456,188.8842037018818,3
272.4359734759888,219.95206178686567,1
233.30420124203053,78.78908039817455,1
379.3263853492238,352.8511973818816,2
70.07097815751602,260.16367126954606,0
112.32332479611642,179.80501612342528,0
99.48837349198492,344.8664839709485,0
248.33146721960927,88.46700781359947,1
298.63070712653547,57.903888319538574,1
114.03599552104056,346.7229293443329,0
509.6689825560729,338.05763864348785,3
65.38126106284476,150.5451508208739,0
283.7880492591509,138.9899593750585,1
140.6140654542857,299.67731063356683,0
